id,private,full_name,stars,ssh_url,clone_url,size,watchers,has_issues,forks,open_issues,license,run_item_id,cloned,chosen,commits,contributors,created_at,updated_at,pushed_at,analyzed,coverage,failed,comments,repo_id,commit_id,commite_id,complexity
5945,false,Kuangcp/Notes,38,git@github.com:Kuangcp/Notes.git,https://github.com/Kuangcp/Notes.git,14261,38,true,10,0,mit,95,false,false,NULL,NULL,2016-08-11 19:05:03+03,2024-10-17 05:57:10+03,2024-10-17 05:58:31+03,false,NULL,false,NULL,65483001,NULL,NULL,NULL
5946,false,swaechter/smbjwrapper,37,git@github.com:swaechter/smbjwrapper.git,https://github.com/swaechter/smbjwrapper.git,174,37,true,6,2,mit,95,false,false,NULL,NULL,2018-02-14 12:10:26+02,2024-11-06 11:03:17+02,2024-03-28 00:01:49+02,false,NULL,false,NULL,121496308,NULL,NULL,NULL
5947,false,jreleaser/release-action,37,git@github.com:jreleaser/release-action.git,https://github.com/jreleaser/release-action.git,71,37,true,3,2,apache-2.0,95,false,false,NULL,NULL,2021-03-27 16:54:45+02,2025-02-09 19:57:18+02,2024-12-21 19:32:53+02,false,NULL,false,NULL,352099563,NULL,NULL,NULL
5948,false,wangchengming666/spring-boot-web,36,git@github.com:wangchengming666/spring-boot-web.git,https://github.com/wangchengming666/spring-boot-web.git,7277,36,true,18,1,,95,false,false,NULL,NULL,2018-11-02 08:12:32+02,2024-10-23 05:06:02+03,2024-11-07 20:06:46+02,false,NULL,false,NULL,155822002,NULL,NULL,NULL
5949,false,Homyakin/iuliia-java,35,git@github.com:Homyakin/iuliia-java.git,https://github.com/Homyakin/iuliia-java.git,66,35,true,4,1,mit,95,false,false,NULL,NULL,2020-05-01 14:33:11+03,2025-01-30 11:23:38+02,2024-09-04 21:55:55+03,false,NULL,false,NULL,260443843,NULL,NULL,NULL
5950,false,darecoder/Polling-App,34,git@github.com:darecoder/Polling-App.git,https://github.com/darecoder/Polling-App.git,4277,34,true,11,126,,95,false,false,NULL,NULL,2019-07-20 07:57:44+03,2025-01-20 11:08:14+02,2025-02-18 08:18:29+02,false,NULL,false,NULL,197881904,NULL,NULL,NULL
5951,false,HouariZegai/java-pocs,34,git@github.com:HouariZegai/java-pocs.git,https://github.com/HouariZegai/java-pocs.git,81575,34,true,16,37,mit,95,false,false,NULL,NULL,2019-02-16 20:55:31+02,2025-02-25 17:43:08+02,2024-10-13 11:24:07+03,false,NULL,false,NULL,171039798,NULL,NULL,NULL
5952,false,apache/maven-archetypes,33,git@github.com:apache/maven-archetypes.git,https://github.com/apache/maven-archetypes.git,578,33,false,42,2,,95,false,false,NULL,NULL,2018-01-02 10:00:08+02,2024-11-12 13:42:09+02,2024-11-08 14:29:44+02,false,NULL,false,NULL,115990250,NULL,NULL,NULL
5953,false,terrestris/shogun-core,32,git@github.com:terrestris/shogun-core.git,https://github.com/terrestris/shogun-core.git,2940,32,true,23,21,apache-2.0,95,true,true,1714,21,2014-01-17 13:10:10+02,2022-07-14 00:12:56+03,2024-01-16 18:17:43+02,true,NULL,true,Tests fail,15997656,NULL,875ccbcb,3336
5954,false,semaphoreci-demos/semaphore-demo-java-spring,31,git@github.com:semaphoreci-demos/semaphore-demo-java-spring.git,https://github.com/semaphoreci-demos/semaphore-demo-java-spring.git,1190,31,true,177,0,mit,95,false,false,NULL,NULL,2019-02-28 14:01:48+02,2024-10-16 05:25:18+03,2024-01-26 11:46:27+02,false,NULL,false,NULL,173104432,NULL,NULL,NULL
5955,false,alexmanrique/spring-boot-application-example,30,git@github.com:alexmanrique/spring-boot-application-example.git,https://github.com/alexmanrique/spring-boot-application-example.git,71,30,true,79,1,,95,false,false,NULL,NULL,2017-11-26 18:00:54+02,2025-02-19 15:45:06+02,2024-11-29 15:58:07+02,false,NULL,false,NULL,112096298,NULL,NULL,NULL
5956,false,netyjq/spring-boot-archetype,30,git@github.com:netyjq/spring-boot-archetype.git,https://github.com/netyjq/spring-boot-archetype.git,674,30,true,7,5,mit,95,false,false,NULL,NULL,2017-07-05 18:28:32+03,2025-01-09 20:08:38+02,2024-08-26 19:29:43+03,false,NULL,false,NULL,96334240,NULL,NULL,NULL
5957,false,swagger-api/swaggerhub-maven-plugin,30,git@github.com:swagger-api/swaggerhub-maven-plugin.git,https://github.com/swagger-api/swaggerhub-maven-plugin.git,489,30,true,21,9,apache-2.0,95,false,false,NULL,NULL,2017-10-20 00:02:37+03,2025-02-09 05:21:27+02,2024-01-10 10:06:10+02,false,NULL,false,NULL,107598403,NULL,NULL,NULL
5958,false,jamesawo/stocky,30,git@github.com:jamesawo/stocky.git,https://github.com/jamesawo/stocky.git,8272,30,true,12,0,mit,95,true,true,847,3,2023-04-15 20:55:27+03,2025-02-28 08:34:55+02,2024-10-31 20:10:01+02,true,NULL,true,Failed due to external dependencies,628362061,NULL,b2d2ff4,1916
5959,false,crysknife-io/crysknife,29,git@github.com:crysknife-io/crysknife.git,https://github.com/crysknife-io/crysknife.git,17024,29,true,8,11,apache-2.0,95,false,false,NULL,NULL,2019-02-22 02:19:06+02,2024-12-27 20:39:04+02,2024-12-27 20:39:12+02,false,NULL,false,NULL,171965846,NULL,NULL,NULL
5960,false,vashishthask/eclipse-to-maven,29,git@github.com:vashishthask/eclipse-to-maven.git,https://github.com/vashishthask/eclipse-to-maven.git,247,29,true,14,5,,95,false,false,NULL,NULL,2012-03-29 15:40:24+03,2025-01-20 10:47:33+02,2024-10-03 20:06:38+03,false,NULL,false,NULL,3865907,NULL,NULL,NULL
5961,false,mohyehia/spring-boot-reset-password,28,git@github.com:mohyehia/spring-boot-reset-password.git,https://github.com/mohyehia/spring-boot-reset-password.git,72,28,true,14,1,,95,false,false,NULL,NULL,2020-02-29 12:49:40+02,2025-01-19 08:08:09+02,2024-08-02 00:12:48+03,false,NULL,false,NULL,243951157,NULL,NULL,NULL
5962,false,YehiaFarghaly/database-engine,28,git@github.com:YehiaFarghaly/database-engine.git,https://github.com/YehiaFarghaly/database-engine.git,965,28,true,52,9,,95,false,false,NULL,NULL,2023-03-19 11:20:11+02,2025-02-10 23:47:10+02,2024-06-17 03:31:22+03,false,NULL,false,NULL,615984289,NULL,NULL,NULL
5963,false,apache/nifi-maven,27,git@github.com:apache/nifi-maven.git,https://github.com/apache/nifi-maven.git,170,27,false,32,0,apache-2.0,95,true,true,90,19,2015-08-23 10:00:06+03,2024-11-27 17:54:48+02,2024-11-27 17:54:44+02,true,2.00,false,NULL,41239511,NULL,33591a2,311
5964,false,mojohaus/webstart,27,git@github.com:mojohaus/webstart.git,https://github.com/mojohaus/webstart.git,3880,27,true,46,28,mit,95,false,false,NULL,NULL,2015-05-16 02:01:00+03,2024-11-17 20:14:11+02,2024-11-17 20:14:07+02,false,NULL,false,NULL,35700969,NULL,NULL,NULL
5965,false,tonikolaba/BatBat-Game,27,git@github.com:tonikolaba/BatBat-Game.git,https://github.com/tonikolaba/BatBat-Game.git,4343,27,true,46,1,mit,95,false,false,NULL,NULL,2017-05-11 21:15:51+03,2025-01-21 17:23:00+02,2024-04-14 15:13:18+03,false,NULL,false,NULL,91010224,NULL,NULL,NULL
5966,false,Zeyad2003/Fawry-Internship,26,git@github.com:Zeyad2003/Fawry-Internship.git,https://github.com/Zeyad2003/Fawry-Internship.git,1829,26,true,3,0,,95,false,false,NULL,NULL,2023-07-18 22:51:38+03,2024-11-09 21:19:02+02,2024-02-20 02:10:12+02,false,NULL,false,NULL,668005567,NULL,NULL,NULL
5967,false,Rapter1990/springbootsecurity,24,git@github.com:Rapter1990/springbootsecurity.git,https://github.com/Rapter1990/springbootsecurity.git,6429,24,true,5,0,,95,false,false,NULL,NULL,2024-03-17 13:27:49+02,2025-02-28 13:12:07+02,2024-04-03 22:24:10+03,false,NULL,false,NULL,773329191,NULL,NULL,NULL
5968,false,Kobee1203/schema-org-java,23,git@github.com:Kobee1203/schema-org-java.git,https://github.com/Kobee1203/schema-org-java.git,20174,23,true,3,13,apache-2.0,95,true,true,383,3,2022-09-23 22:28:29+03,2025-02-14 09:19:40+02,2024-12-20 12:02:24+02,true,0.00,false,No coverage,540588839,NULL,124bb74,NULL
5969,false,Vimal1464/spring-boot-spring-security-jwt-authentication,23,git@github.com:Vimal1464/spring-boot-spring-security-jwt-authentication.git,https://github.com/Vimal1464/spring-boot-spring-security-jwt-authentication.git,89,23,true,6,0,,95,false,false,NULL,NULL,2023-12-29 14:17:34+02,2025-02-25 14:35:36+02,2024-07-07 17:38:44+03,false,NULL,false,NULL,736972335,NULL,NULL,NULL
5970,false,Rapter1990/rolepermissionexample,23,git@github.com:Rapter1990/rolepermissionexample.git,https://github.com/Rapter1990/rolepermissionexample.git,3429,23,true,10,0,,95,false,false,NULL,NULL,2024-07-06 20:53:20+03,2025-01-05 16:11:32+02,2024-07-10 15:13:58+03,false,NULL,false,NULL,825078631,NULL,NULL,NULL
5971,false,Pi4J/pi4j-example-minimal,23,git@github.com:Pi4J/pi4j-example-minimal.git,https://github.com/Pi4J/pi4j-example-minimal.git,460,23,true,21,3,apache-2.0,95,false,false,NULL,NULL,2020-06-11 13:45:11+03,2025-02-28 09:40:31+02,2024-10-24 18:06:00+03,false,NULL,false,NULL,271520588,NULL,NULL,NULL
5972,false,skippy-io/skippy,22,git@github.com:skippy-io/skippy.git,https://github.com/skippy-io/skippy.git,1028,22,true,2,8,apache-2.0,95,true,true,195,2,2023-11-24 16:19:17+02,2025-02-07 13:34:08+02,2025-02-23 17:23:41+02,true,NULL,true,It is a gradle project,723033940,NULL,a352d80,590
5973,false,kubabar1/CarRental,22,git@github.com:kubabar1/CarRental.git,https://github.com/kubabar1/CarRental.git,158192,22,true,11,17,,95,false,false,NULL,NULL,2018-07-27 17:51:36+03,2024-12-23 19:20:18+02,2024-01-22 01:08:57+02,false,NULL,false,NULL,142590041,NULL,NULL,NULL
5974,false,nongfenqi/nexus3-rundeck-plugin,21,git@github.com:nongfenqi/nexus3-rundeck-plugin.git,https://github.com/nongfenqi/nexus3-rundeck-plugin.git,517,21,true,26,9,mit,95,false,false,NULL,NULL,2017-08-09 15:56:39+03,2024-11-18 17:54:13+02,2024-04-08 16:10:28+03,false,NULL,false,NULL,99808351,NULL,NULL,NULL
5975,false,emirhandogandemir/Insan-Kaynaklari-Yonetim-Sistemi,20,git@github.com:emirhandogandemir/Insan-Kaynaklari-Yonetim-Sistemi.git,https://github.com/emirhandogandemir/Insan-Kaynaklari-Yonetim-Sistemi.git,231,20,true,2,6,,95,false,false,NULL,NULL,2021-05-31 01:08:41+03,2024-08-06 16:08:43+03,2024-07-28 11:47:14+03,false,NULL,false,NULL,372324456,NULL,NULL,NULL
5976,false,wglanzer/quarkus-intellij-plugin,20,git@github.com:wglanzer/quarkus-intellij-plugin.git,https://github.com/wglanzer/quarkus-intellij-plugin.git,1137,20,true,2,0,mit,95,false,false,NULL,NULL,2019-06-13 22:07:51+03,2024-10-23 19:35:24+03,2024-10-23 19:35:20+03,false,NULL,false,NULL,191819024,NULL,NULL,NULL
5977,false,pinterest/l10nmessages,18,git@github.com:pinterest/l10nmessages.git,https://github.com/pinterest/l10nmessages.git,3132,18,true,6,5,apache-2.0,95,false,false,NULL,NULL,2022-06-29 01:55:57+03,2024-12-13 07:45:31+02,2024-03-28 09:08:34+02,false,NULL,false,NULL,508477940,NULL,NULL,NULL
5978,false,IBM/cics-bundle-maven,18,git@github.com:IBM/cics-bundle-maven.git,https://github.com/IBM/cics-bundle-maven.git,743,18,true,25,15,epl-2.0,95,false,false,NULL,NULL,2019-05-09 18:42:06+03,2024-12-21 09:15:14+02,2024-12-21 09:15:10+02,false,NULL,false,NULL,185827701,NULL,NULL,NULL
5979,false,oubaydos/DevOpsify,18,git@github.com:oubaydos/DevOpsify.git,https://github.com/oubaydos/DevOpsify.git,2518,18,true,4,1,mit,95,false,false,NULL,NULL,2022-04-29 04:41:37+03,2024-02-19 13:31:40+02,2024-03-02 01:09:01+02,false,NULL,false,NULL,486802318,NULL,NULL,NULL
5980,false,andirady/pom-cli,18,git@github.com:andirady/pom-cli.git,https://github.com/andirady/pom-cli.git,215,18,true,4,5,apache-2.0,95,false,false,NULL,NULL,2021-09-16 02:19:53+03,2025-01-14 18:37:37+02,2024-08-22 16:07:10+03,false,NULL,false,NULL,406950754,NULL,NULL,NULL
5981,false,GanapathySubramanian/Event-Management-System,17,git@github.com:GanapathySubramanian/Event-Management-System.git,https://github.com/GanapathySubramanian/Event-Management-System.git,6513,17,true,12,0,,95,false,false,NULL,NULL,2021-12-05 08:55:29+02,2025-02-26 21:29:56+02,2024-11-11 07:52:06+02,false,NULL,false,NULL,435096041,NULL,NULL,NULL
5982,false,mfvanek/money-transfer-rest-api,17,git@github.com:mfvanek/money-transfer-rest-api.git,https://github.com/mfvanek/money-transfer-rest-api.git,197,17,true,12,3,mit,95,true,true,90,3,2018-12-23 16:04:36+02,2025-01-07 17:58:50+02,2024-08-29 11:09:12+03,true,100.00,false,NULL,162895864,NULL,0beb609,388
5983,false,SchulteMarkus/selenium-standalone-chrome-spring-boot-demo,17,git@github.com:SchulteMarkus/selenium-standalone-chrome-spring-boot-demo.git,https://github.com/SchulteMarkus/selenium-standalone-chrome-spring-boot-demo.git,29,17,false,13,0,apache-2.0,95,true,true,22,1,2017-08-31 10:19:06+03,2025-03-02 01:42:22+02,2024-01-04 10:49:49+02,true,0.00,false,No actual tests,101971635,NULL,c717042,6
5984,false,teamlead/spring-microservices-kubernetes-demo,17,git@github.com:teamlead/spring-microservices-kubernetes-demo.git,https://github.com/teamlead/spring-microservices-kubernetes-demo.git,2997,17,true,5,0,,95,false,false,NULL,NULL,2023-10-22 16:37:23+03,2025-02-24 14:05:58+02,2024-09-30 14:04:45+03,false,NULL,false,NULL,708409494,NULL,NULL,NULL
5985,false,Rapter1990/ratelimiter,17,git@github.com:Rapter1990/ratelimiter.git,https://github.com/Rapter1990/ratelimiter.git,4449,17,true,1,0,,95,false,false,NULL,NULL,2024-06-28 23:22:04+03,2025-02-02 21:57:16+02,2024-07-02 22:37:07+03,false,NULL,false,NULL,821557639,NULL,NULL,NULL
5986,false,allure-examples/cucumberjvm-junit4-maven,16,git@github.com:allure-examples/cucumberjvm-junit4-maven.git,https://github.com/allure-examples/cucumberjvm-junit4-maven.git,1060,16,false,20,0,apache-2.0,95,true,true,22,4,2015-01-06 19:44:19+02,2024-11-06 19:19:00+02,2024-11-06 19:19:26+02,true,NULL,true,Tests fail,28875172,NULL,78b48b9,24
5987,false,manoelcampos/sistema-bancario-java-junit,16,git@github.com:manoelcampos/sistema-bancario-java-junit.git,https://github.com/manoelcampos/sistema-bancario-java-junit.git,3945,16,true,49,0,,95,false,false,NULL,NULL,2020-08-13 16:04:51+03,2024-05-10 17:09:01+03,2024-04-09 23:32:29+03,false,NULL,false,NULL,287282071,NULL,NULL,NULL
5988,false,jussaragranja/SeleniumEasyTest2,16,git@github.com:jussaragranja/SeleniumEasyTest2.git,https://github.com/jussaragranja/SeleniumEasyTest2.git,41178,16,true,3,1,,95,false,false,NULL,NULL,2020-10-03 21:02:41+03,2024-04-06 01:45:47+03,2024-04-16 04:33:00+03,false,NULL,false,NULL,300944381,NULL,NULL,NULL
5989,false,osandadeshan/appium-java-mobile-automation-demo,16,git@github.com:osandadeshan/appium-java-mobile-automation-demo.git,https://github.com/osandadeshan/appium-java-mobile-automation-demo.git,40422,16,true,14,0,mit,95,true,true,121,2,2021-03-21 13:24:38+02,2024-11-28 08:53:42+02,2024-09-10 18:41:05+03,true,NULL,true,Unresolved compilation issues,349977160,NULL,62cdd0c,96
5990,false,manikmagar/git-versioner-maven-extension,16,git@github.com:manikmagar/git-versioner-maven-extension.git,https://github.com/manikmagar/git-versioner-maven-extension.git,287,16,true,2,5,mit,95,false,false,NULL,NULL,2022-11-19 05:50:28+02,2024-11-26 05:50:47+02,2024-12-16 22:19:47+02,false,NULL,false,NULL,567976754,NULL,NULL,NULL
5991,false,feltex/desafio-itau-backend,16,git@github.com:feltex/desafio-itau-backend.git,https://github.com/feltex/desafio-itau-backend.git,23,16,true,3,0,,95,false,false,NULL,NULL,2024-04-16 20:49:00+03,2025-02-21 14:38:23+02,2024-04-23 02:05:00+03,false,NULL,false,NULL,787532364,NULL,NULL,NULL
5992,false,mvnpm/mvnpm,16,git@github.com:mvnpm/mvnpm.git,https://github.com/mvnpm/mvnpm.git,1847,16,true,6,6,apache-2.0,95,true,true,333,7,2022-10-11 08:44:31+03,2024-11-13 06:14:13+02,2024-11-13 02:19:00+02,true,NULL,true,Tests fail,549391749,NULL,f2b8d8d,1059
5993,false,Esri/java-maven-starter-project,15,git@github.com:Esri/java-maven-starter-project.git,https://github.com/Esri/java-maven-starter-project.git,684,15,true,50,1,apache-2.0,95,true,true,38,6,2019-02-20 19:22:12+02,2024-09-03 14:59:25+03,2024-10-28 15:43:38+02,true,0.00,false,No actual tests,171717831,NULL,55c7f98,16
5994,false,OrhanKupusoglu/sloc-maven-plugin,15,git@github.com:OrhanKupusoglu/sloc-maven-plugin.git,https://github.com/OrhanKupusoglu/sloc-maven-plugin.git,91,15,true,3,0,mit,95,true,true,59,3,2018-11-14 22:23:12+02,2025-01-17 13:51:46+02,2024-02-14 17:52:18+02,true,0.00,false,No coverage,157606291,NULL,2a0d340,90
5995,false,wkrzywiec/NoticeBoard,15,git@github.com:wkrzywiec/NoticeBoard.git,https://github.com/wkrzywiec/NoticeBoard.git,160,15,true,49,8,,95,false,false,NULL,NULL,2019-11-26 00:50:41+02,2025-02-07 09:06:18+02,2024-07-06 14:08:16+03,false,NULL,false,NULL,224056425,NULL,NULL,NULL
5996,false,BrkSe/SpringBootKullaniciKayitGirisUygulamasi,14,git@github.com:BrkSe/SpringBootKullaniciKayitGirisUygulamasi.git,https://github.com/BrkSe/SpringBootKullaniciKayitGirisUygulamasi.git,18,14,true,2,0,,95,false,false,NULL,NULL,2019-02-16 15:50:36+02,2024-12-03 20:53:30+02,2024-08-13 16:35:47+03,false,NULL,false,NULL,171008937,NULL,NULL,NULL
5997,false,kudzaiprichard/spring-realestate-api,14,git@github.com:kudzaiprichard/spring-realestate-api.git,https://github.com/kudzaiprichard/spring-realestate-api.git,1119,14,true,5,0,other,95,false,false,NULL,NULL,2023-08-18 21:36:01+03,2024-11-25 15:42:34+02,2024-10-01 09:28:05+03,false,NULL,false,NULL,680261016,NULL,NULL,NULL
5998,false,anicetkeric/spring-security-paseto,14,git@github.com:anicetkeric/spring-security-paseto.git,https://github.com/anicetkeric/spring-security-paseto.git,76,14,true,6,1,,95,false,false,NULL,NULL,2023-02-16 00:27:27+02,2024-12-26 00:38:14+02,2024-06-28 21:03:01+03,false,NULL,false,NULL,602289816,NULL,NULL,NULL
5999,false,DanielArturoAlejoAlvarez/Spring-Boot-Maven-Rest-Api,14,git@github.com:DanielArturoAlejoAlvarez/Spring-Boot-Maven-Rest-Api.git,https://github.com/DanielArturoAlejoAlvarez/Spring-Boot-Maven-Rest-Api.git,33,14,true,4,1,,95,false,false,NULL,NULL,2020-11-03 20:42:11+02,2025-01-06 16:51:39+02,2024-08-26 20:47:00+03,false,NULL,false,NULL,309776845,NULL,NULL,NULL
6000,false,yupiik/tools-maven-plugin,14,git@github.com:yupiik/tools-maven-plugin.git,https://github.com/yupiik/tools-maven-plugin.git,2276,14,true,4,3,apache-2.0,95,true,true,492,8,2020-05-27 11:54:54+03,2024-12-20 11:42:12+02,2025-02-07 21:32:33+02,true,0.00,false,No actual tests,267269537,NULL,ebf8f44,31194
6001,false,sasmithx/Chat_Application_Socket_Progrmming,14,git@github.com:sasmithx/Chat_Application_Socket_Progrmming.git,https://github.com/sasmithx/Chat_Application_Socket_Progrmming.git,1817,14,true,1,0,mit,95,false,false,NULL,NULL,2024-01-18 16:56:34+02,2025-02-25 14:53:37+02,2024-08-22 17:28:33+03,false,NULL,false,NULL,745054894,NULL,NULL,NULL
6002,false,ashkrit/corejava,13,git@github.com:ashkrit/corejava.git,https://github.com/ashkrit/corejava.git,2772,13,true,4,7,,95,false,false,NULL,NULL,2018-05-07 02:42:39+03,2022-11-27 02:23:55+02,2024-02-05 03:04:28+02,false,NULL,false,NULL,132384611,NULL,NULL,NULL
6003,false,eitco/eitco-mavenizer,13,git@github.com:eitco/eitco-mavenizer.git,https://github.com/eitco/eitco-mavenizer.git,151,13,false,2,1,mit,95,false,false,NULL,NULL,2022-12-13 14:47:43+02,2024-08-02 05:20:24+03,2024-07-16 11:22:51+03,false,NULL,false,NULL,577750219,NULL,NULL,NULL
6004,false,vamsidarbhamulla/serenity-cucumber-bdd-screenplay,13,git@github.com:vamsidarbhamulla/serenity-cucumber-bdd-screenplay.git,https://github.com/vamsidarbhamulla/serenity-cucumber-bdd-screenplay.git,174,13,true,26,0,gpl-3.0,95,false,false,NULL,NULL,2018-08-09 09:17:16+03,2024-11-06 10:34:37+02,2024-10-18 08:20:23+03,false,NULL,false,NULL,144108923,NULL,NULL,NULL
6005,false,chkal/gitlab-code-quality-plugin,13,git@github.com:chkal/gitlab-code-quality-plugin.git,https://github.com/chkal/gitlab-code-quality-plugin.git,104,13,true,4,1,apache-2.0,95,true,true,24,3,2023-03-13 11:51:35+02,2025-02-15 13:05:40+02,2024-11-09 15:15:23+02,true,6.00,false,NULL,613298178,NULL,2ae2f6e,615
6006,false,Shubh2-0/Maven-Projects,13,git@github.com:Shubh2-0/Maven-Projects.git,https://github.com/Shubh2-0/Maven-Projects.git,10,13,true,68,0,,95,false,false,NULL,NULL,2023-03-14 03:10:04+02,2024-04-27 14:59:19+03,2024-01-18 20:58:47+02,false,NULL,false,NULL,613640185,NULL,NULL,NULL
6007,false,Akinyemi-samuel/Mart-Ecommerce-Application,13,git@github.com:Akinyemi-samuel/Mart-Ecommerce-Application.git,https://github.com/Akinyemi-samuel/Mart-Ecommerce-Application.git,101782,13,true,4,11,,95,false,false,NULL,NULL,2023-03-30 20:16:01+03,2024-09-12 14:35:41+03,2024-08-22 00:09:11+03,false,NULL,false,NULL,621445362,NULL,NULL,NULL
6008,false,rudradcruze/SpringBootZeroToOneCodingShuttle,13,git@github.com:rudradcruze/SpringBootZeroToOneCodingShuttle.git,https://github.com/rudradcruze/SpringBootZeroToOneCodingShuttle.git,13877,13,true,6,1,,95,false,false,NULL,NULL,2024-07-01 06:52:52+03,2025-02-18 00:08:37+02,2024-08-12 20:00:45+03,false,NULL,false,NULL,822385467,NULL,NULL,NULL
6009,false,floverfelt/find-and-replace-maven-plugin,13,git@github.com:floverfelt/find-and-replace-maven-plugin.git,https://github.com/floverfelt/find-and-replace-maven-plugin.git,465,13,true,6,5,apache-2.0,95,false,false,NULL,NULL,2021-04-08 20:29:11+03,2025-02-25 04:28:54+02,2024-06-18 05:13:56+03,false,NULL,false,NULL,355995593,NULL,NULL,NULL
6010,false,HebiRobotics/sass-cli-maven-plugin,13,git@github.com:HebiRobotics/sass-cli-maven-plugin.git,https://github.com/HebiRobotics/sass-cli-maven-plugin.git,41,13,true,3,0,apache-2.0,95,false,false,NULL,NULL,2022-07-29 22:18:22+03,2024-05-15 00:26:52+03,2024-01-16 17:22:57+02,false,NULL,false,NULL,519325882,NULL,NULL,NULL
6011,false,gantsign/maven-parent-poms,13,git@github.com:gantsign/maven-parent-poms.git,https://github.com/gantsign/maven-parent-poms.git,796,13,true,3,10,unlicense,95,false,false,NULL,NULL,2019-07-27 20:26:45+03,2024-02-01 17:33:40+02,2024-06-02 00:09:03+03,false,NULL,false,NULL,199194782,NULL,NULL,NULL
6012,false,osandadeshan/maxsoft-intelliapi,13,git@github.com:osandadeshan/maxsoft-intelliapi.git,https://github.com/osandadeshan/maxsoft-intelliapi.git,95885,13,true,4,2,mit,95,false,false,NULL,NULL,2017-09-10 15:02:37+03,2024-02-18 05:54:18+02,2024-01-22 19:19:01+02,false,NULL,false,NULL,103026017,NULL,NULL,NULL
6013,false,yananhub/flying-gradle-plugin,13,git@github.com:yananhub/flying-gradle-plugin.git,https://github.com/yananhub/flying-gradle-plugin.git,148,13,true,1,0,apache-2.0,95,true,true,28,2,2024-06-11 15:25:41+03,2025-02-14 04:38:39+02,2024-11-16 17:20:17+02,true,NULL,true,It is a gradle project,813619970,NULL,NULL,78
6014,false,Dhi13man/spring-multi-data-source,12,git@github.com:Dhi13man/spring-multi-data-source.git,https://github.com/Dhi13man/spring-multi-data-source.git,129,12,true,1,0,gpl-3.0,95,false,false,NULL,NULL,2023-06-18 14:37:48+03,2025-02-04 13:12:20+02,2024-10-08 20:36:12+03,false,NULL,false,NULL,655263067,NULL,NULL,NULL
6015,false,scbushan05/expense-manager-api,12,git@github.com:scbushan05/expense-manager-api.git,https://github.com/scbushan05/expense-manager-api.git,88,12,true,15,0,,95,false,false,NULL,NULL,2022-01-11 07:38:07+02,2025-01-04 08:59:59+02,2024-08-16 16:54:32+03,false,NULL,false,NULL,446691534,NULL,NULL,NULL
6016,false,iamcharankumar/web_test_framework,12,git@github.com:iamcharankumar/web_test_framework.git,https://github.com/iamcharankumar/web_test_framework.git,4614,12,true,7,0,,95,false,false,NULL,NULL,2023-09-12 06:12:43+03,2024-11-22 02:54:08+02,2024-12-08 12:30:43+02,false,NULL,false,NULL,690353664,NULL,NULL,NULL
6017,false,usnistgov/metaschema-java,12,git@github.com:usnistgov/metaschema-java.git,https://github.com/usnistgov/metaschema-java.git,45902,12,true,14,24,other,95,false,false,NULL,NULL,2020-02-27 04:38:33+02,2024-09-29 11:32:12+03,2024-07-28 17:53:53+03,false,NULL,false,NULL,243414168,NULL,NULL,NULL
6018,false,Axway-API-Management-Plus/apigw-maven-plugin,11,git@github.com:Axway-API-Management-Plus/apigw-maven-plugin.git,https://github.com/Axway-API-Management-Plus/apigw-maven-plugin.git,1683,11,true,9,6,apache-2.0,95,true,true,125,4,2019-07-08 10:15:51+03,2023-03-30 02:52:53+03,2024-02-20 19:04:16+02,true,0.00,false,No actual tests,195756912,NULL,d021505,418
6019,false,mojohaus/clirr-maven-plugin,11,git@github.com:mojohaus/clirr-maven-plugin.git,https://github.com/mojohaus/clirr-maven-plugin.git,1305,11,true,15,15,apache-2.0,95,true,true,264,24,2015-05-16 00:31:49+03,2024-10-15 05:22:12+03,2024-05-29 20:25:54+03,true,0.00,false,No actual tests,35697800,NULL,fb940ad,638
6020,false,Vivekgupta96/eCommerce-Application,11,git@github.com:Vivekgupta96/eCommerce-Application.git,https://github.com/Vivekgupta96/eCommerce-Application.git,5642,11,true,9,2,,95,false,false,NULL,NULL,2023-06-24 05:26:11+03,2025-02-05 17:26:05+02,2024-01-24 11:54:00+02,false,NULL,false,NULL,657847825,NULL,NULL,NULL
6021,false,blue-farid/BlueAnonymousBot,11,git@github.com:blue-farid/BlueAnonymousBot.git,https://github.com/blue-farid/BlueAnonymousBot.git,146792,11,true,2,0,,95,false,false,NULL,NULL,2021-12-06 20:43:10+02,2025-02-15 11:42:52+02,2024-07-25 23:08:47+03,false,NULL,false,NULL,435608844,NULL,NULL,NULL
6022,false,prasadus92/ecommerce-store,10,git@github.com:prasadus92/ecommerce-store.git,https://github.com/prasadus92/ecommerce-store.git,88,10,true,19,2,mit,95,false,false,NULL,NULL,2020-02-23 13:44:24+02,2024-09-18 18:47:21+03,2024-08-26 20:21:28+03,false,NULL,false,NULL,242506749,NULL,NULL,NULL
6023,false,jfrog/bamboo-jfrog-plugin,10,git@github.com:jfrog/bamboo-jfrog-plugin.git,https://github.com/jfrog/bamboo-jfrog-plugin.git,473,10,true,6,6,apache-2.0,95,false,false,NULL,NULL,2023-06-26 12:28:19+03,2024-08-25 11:27:27+03,2024-08-25 11:49:42+03,false,NULL,false,NULL,658681881,NULL,NULL,NULL
